Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
TheKingDude,32,swiftyloo,1885084340289257727,@TheKingDude Why is Adam Schiff whining during his entire 2 minutes?,1885060587605889467,Thu Jan 30 21:55:04 +0000 2025,0,0
TheKingDude,33,remercurize,1885083295278583995,@TheKingDude @calvinrobinson How is this gaslighting?,1884741548597800967,Thu Jan 30 21:50:55 +0000 2025,0,0
TheKingDude,34,TheKingDude,1885072285226172507,@SeibtNaomi @calvinrobinson Old Roman Catholic explained: https://t.co/tiVswmZRO8,1885070945737429350,Thu Jan 30 21:07:10 +0000 2025,0,6
TheKingDude,35,keithbe49427459,1885058952167100781,@TheKingDude @RossMcCaff @calvinrobinson tragic not catholic,1884910510455312790,Thu Jan 30 20:14:11 +0000 2025,0,0
TheKingDude,36,keithbe49427459,1885058853554840043,@TheKingDude @calvinrobinson mike the king dud gobshite and radio bore https://t.co/rgQYExnhkq,1884741548597800967,Thu Jan 30 20:13:48 +0000 2025,0,0
TheKingDude,37,rins2pworth,1885053717008789756,"@TheKingDude @calvinrobinson 😂😂😂 Robinson didn't think this one through .. he likes playing at being ""something"" he didn't factor in the church are serious",1884741548597800967,Thu Jan 30 19:53:23 +0000 2025,0,9
TheKingDude,38,Harry55832737,1885047222578143393,"@TheKingDude @RossMcCaff @calvinrobinson Does he not? He recognises the primacy of the Bishop of Rome but believes the seat to be vacant, I think you’ll find",1884998481237983361,Thu Jan 30 19:27:35 +0000 2025,0,2
TheKingDude,39,Joshuahubbard__,1885046730032590929,"@TheKingDude @calvinrobinson ""A wonderful Catholic sense of humour"" - gurl bye!",1884741548597800967,Thu Jan 30 19:25:37 +0000 2025,0,1
TheKingDude,40,MccIsabella,1885039243929571746,@TheKingDude @RossMcCaff @calvinrobinson He most certainly is not.,1884910510455312790,Thu Jan 30 18:55:52 +0000 2025,0,1
TheKingDude,41,Slimbo32,1885031987603247605,@TheKingDude @calvinrobinson What specifically is ‘Catholic humour’ about doing a Nazi salute?,1884741548597800967,Thu Jan 30 18:27:02 +0000 2025,0,7
TheKingDude,42,JoePineappIes,1885031595083440606,"@TheKingDude @RossMcCaff @calvinrobinson What's the matter Mike, can't answer the question?",1884998863859126430,Thu Jan 30 18:25:29 +0000 2025,0,0
TheKingDude,43,actual_magic,1885025949646819729,@TheKingDude @RossMcCaff @calvinrobinson You're either misinformed or lying. He isn't in a church and couldn't be further from the views Jesus taught,1884910510455312790,Thu Jan 30 18:03:03 +0000 2025,0,0
TheKingDude,44,TTxAFC,1885025594162774072,"@TheKingDude @calvinrobinson He’s not a catholic you bellend, you can’t even gaslight properly 🤣",1884741548597800967,Thu Jan 30 18:01:38 +0000 2025,0,0
TheKingDude,45,TheSpongeImp,1885023794957349070,@TheKingDude @calvinrobinson I've never in my life seen anyone do a Nazi salute at Catholic mass. Wtf are you talking about,1884741548597800967,Thu Jan 30 17:54:29 +0000 2025,0,0
TheKingDude,46,thecraftybeggar,1885018262942994682,"@TheKingDude @RossMcCaff @calvinrobinson Not anymore he’s not, they’ve chucked him out, as they should. God doesn’t approve of Nazi salutes.",1884910510455312790,Thu Jan 30 17:32:30 +0000 2025,0,0
TheKingDude,47,XXXTETRAHEDRON,1885013131128135730,@TheKingDude @calvinrobinson people like you will never see the pearly gates,1884741548597800967,Thu Jan 30 17:12:06 +0000 2025,0,0
TheKingDude,48,Nikkipolka1,1885012967596380176,@TheKingDude @calvinrobinson He’s an enormous bell end. Nothing more.,1884741548597800967,Thu Jan 30 17:11:27 +0000 2025,0,3
TheKingDude,49,beki1412,1885006235881066855,@TheKingDude @calvinrobinson Is fiddling with kids like old Father Tom did to my husband for years also 'wonderful Catholic humour' ?,1884741548597800967,Thu Jan 30 16:44:43 +0000 2025,0,1
TheKingDude,50,BenTheTim,1885000462841118977,@TheKingDude @RossMcCaff @calvinrobinson Was Mr Blobby a catholic when he wrote to Noel Edmunds?,1884999249538011165,Thu Jan 30 16:21:46 +0000 2025,0,6
TheKingDude,51,bbyeitwasfun,1884993537508315293,@TheKingDude That expert was wrong about almost all his points.,1884931252127399965,Thu Jan 30 15:54:15 +0000 2025,0,1
TheKingDude,52,SnoverR7687,1884986168753651902,@TheKingDude Kash Patel's nomination to lead the FBI is an exciting opportunity for fresh perspectives and reforms. Let's all remain positive about the changes he will bring! #FBI #NewBeginnings #Positivity.,1884985791643848956,Thu Jan 30 15:24:58 +0000 2025,0,0
TheKingDude,53,VSerge01,1884982127822807195,"@TheKingDude @calvinrobinson Lol, those Nazis were such a laugh, I believe the pope at the time loved them.",1884741548597800967,Thu Jan 30 15:08:55 +0000 2025,0,0
TheKingDude,54,workmansflopera,1884981698544242711,"@TheKingDude @calvinrobinson He's a protestant though, he's not a catholic",1884741548597800967,Thu Jan 30 15:07:12 +0000 2025,0,18
TheKingDude,55,Gruntfutuck,1884980667580047558,@TheKingDude @calvinrobinson It went well for him didn't it? https://t.co/rLFlEbcixT,1884741548597800967,Thu Jan 30 15:03:07 +0000 2025,1,15
TheKingDude,56,IvanIvanovichC2,1884979914585038848,@TheKingDude @calvinrobinson Real catholics abhor Nazism actually,1884741548597800967,Thu Jan 30 15:00:07 +0000 2025,0,14
TheKingDude,57,NotDirtclod,1884978396301767164,@TheKingDude @calvinrobinson this is the most protestant coded garbage i’ve ever seen,1884741548597800967,Thu Jan 30 14:54:05 +0000 2025,0,0
TheKingDude,58,Real_JJosephson,1884978220384096460,"@TheKingDude As a command and control (C2) systems program manager and someone whose worked with the DC C2, the raw imagery of the event appears to show that the helo intentionally targeted the jet.  I have flown that approach hundreds of times",1884931252127399965,Thu Jan 30 14:53:23 +0000 2025,0,0
