Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
abc3340,60,BobSellersSings,1884732543703908786,@abc3340 Cleaning house. https://t.co/WeGRdmv2Vz,1884704327110984169,Wed Jan 29 22:37:09 +0000 2025,0,2
abc3340,61,SuggarT,1884729149626925201,@abc3340 Nice.,1884704327110984169,Wed Jan 29 22:23:40 +0000 2025,0,1
abc3340,62,lisalatta,1884723842246983957,@abc3340 Yes! There are so many lights on I-65 through Birmingham and they are never on! It’s so dark through there!,1884687311322923449,Wed Jan 29 22:02:35 +0000 2025,0,0
abc3340,63,DigalusMorgoon,1884720933169991997,"@abc3340 Lit roads improve safety by significantly enhancing visibility, allowing drivers to better see potential hazards like obstacles, other vehicles, and road markings, especially at night.  

Here’s what the Federal Highway Administration says in the issue-

https://t.co/jlyvB5aZVG",1884687311322923449,Wed Jan 29 21:51:01 +0000 2025,0,0
abc3340,64,MagnoliaVoter,1884720582647767109,@abc3340 Democrats have NO IDEA how to act now that we no longer live in their lawless dystopian anything goes society! We were clueless to how close we were to losing complete control and sovereignty of our great nation.,1884704327110984169,Wed Jan 29 21:49:37 +0000 2025,0,6
abc3340,65,omardyer,1884719790146691421,"@abc3340 Good, wrongful termination lawsuit.",1884704327110984169,Wed Jan 29 21:46:29 +0000 2025,0,2
abc3340,66,edwardlsmithii,1884719583124193479,@abc3340 Yes it is,1884687311322923449,Wed Jan 29 21:45:39 +0000 2025,0,0
abc3340,67,OtakuBubba,1884717783549612125,@abc3340 She’s been the USDA IG since 2002? There’s the problem.,1884704327110984169,Wed Jan 29 21:38:30 +0000 2025,0,6
abc3340,68,SharonS77229365,1884717137257763022,"@abc3340 Exit ramps need lighting.  Australia has tested glow-in-the-dark road paint, also known as photoluminescent paint, to improve road safety at night. The paint absorbs sunlight during the day and emits it at night.",1884687311322923449,Wed Jan 29 21:35:56 +0000 2025,0,0
abc3340,69,stacye38121,1884712005061218401,@abc3340 The next 4 years will be glorious.,1884704327110984169,Wed Jan 29 21:15:32 +0000 2025,0,3
abc3340,70,donna_gree82645,1884706471016837278,@abc3340 Absolutely!  Why have the lights if you don’t keep them on?,1884687311322923449,Wed Jan 29 20:53:33 +0000 2025,0,0
abc3340,71,UAB25,1884703819767894221,@abc3340 Need lighting,1884687311322923449,Wed Jan 29 20:43:01 +0000 2025,0,0
