Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
TheChristianLft,1,letsgocubsgo,1885165728635994204,@TheChristianLft You don’t say? 🤔,1885161170102849978,Fri Jan 31 03:18:29 +0000 2025,0,0
TheChristianLft,2,1EMatters,1885131300618543419,@TheChristianLft Oh noes! The fake Christians are still trying to call Trump a Nazi!,1884783719380074926,Fri Jan 31 01:01:40 +0000 2025,0,0
TheChristianLft,3,1EMatters,1885131160772030787,"@TheChristianLft So. Much. Winning. Biden and Harris knew where all these violent criminals were but left them to prey on your neighbors, and you didn’t care. And still don’t. What utter wolves you are.",1885025764757708898,Fri Jan 31 01:01:07 +0000 2025,0,0
TheChristianLft,4,1EMatters,1885130958526992765,@TheChristianLft How many millions does she make from Big Pharma? And remember when you all worried about Ted’s sex life?  Me neither.,1885040552044908544,Fri Jan 31 01:00:19 +0000 2025,0,0
TheChristianLft,5,1EMatters,1885130549284552871,"@TheChristianLft Cry harder, fake Christians.",1885100828760879378,Fri Jan 31 00:58:41 +0000 2025,0,0
TheChristianLft,6,1EMatters,1885130478476230682,@TheChristianLft Woo-hoo!,1885115959955935474,Fri Jan 31 00:58:24 +0000 2025,0,0
TheChristianLft,7,kushibo,1885055936949346444,@TheChristianLft It’s the Gold Trump era. https://t.co/ClGq6LhmYZ,1885055768509952115,Thu Jan 30 20:02:12 +0000 2025,0,0
TheChristianLft,8,EgleArdath,1884960895991710126,@TheChristianLft Potentially?,1884783719380074926,Thu Jan 30 13:44:33 +0000 2025,0,0
TheChristianLft,9,1EMatters,1884929814945042710,"@TheChristianLft He was a lifelong Dem until about 30 minutes ago. But he opposes Big Pharma, which donates mightily to Warren, Sanders, etc., and enough Republicans to keep him from being confirmed. Sad.",1884338251449631041,Thu Jan 30 11:41:02 +0000 2025,0,0
TheChristianLft,10,1EMatters,1884929517333954594,"@TheChristianLft LOL it was a fabulous week, with more to come!",1884361127674433971,Thu Jan 30 11:39:51 +0000 2025,0,0
TheChristianLft,11,1EMatters,1884929232179998991,"@TheChristianLft Reproductive care/health/choice/freedom/etc. are all deadly, Orwellian terms.  Every abortion kills a child who has already been reproduced.  If two humans hadn't reproduced the child, then there would be nothing for the Molech-worshipers to kill.",1884406222066966812,Thu Jan 30 11:38:43 +0000 2025,0,0
TheChristianLft,12,1EMatters,1884928694638039484,"@TheChristianLft Pretty bold post coming from the ""Christian"" Left who support abortion to the child's first breath - and beyond!  What Molech-worshiping and hypocritical ghouls.",1884693426131591390,Thu Jan 30 11:36:35 +0000 2025,0,0
TheChristianLft,13,beingmarcusb,1884785576047460645,@TheChristianLft Nah… just doing what we elected him to do. Cope….,1884783719380074926,Thu Jan 30 02:07:53 +0000 2025,0,0
